slug,startAt,discoveredAt,discovery_lead_seconds,outcome,yesTouched,noTouched,yesFirstTouchAt,noFirstTouchAt,pnl_per_share,yes_actual_ask,no_actual_ask,actual_touch_pnl_per_share,beijing_day,beijing_hour,time_block
btc-updown-5m-1783416600,2026-07-07 09:30:00+00:00,2026-07-07 09:20:06.121000+00:00,593.879,paired,True,True,2026-07-07T09:34:05.223Z,2026-07-07T09:34:18.842Z,0.42,0.29,0.29,0.42,2026-07-07,17,16-20
btc-updown-5m-1783416900,2026-07-07 09:35:00+00:00,2026-07-07 09:25:18.797000+00:00,581.203,single,False,True,,2026-07-07T09:37:50.583Z,-0.29,,0.29,-0.29,2026-07-07,17,16-20
btc-updown-5m-1783417200,2026-07-07 09:40:00+00:00,2026-07-07 09:30:16.710000+00:00,583.29,single,False,True,,2026-07-07T09:41:21.858Z,-0.29,,0.28,-0.28,2026-07-07,17,16-20
btc-updown-5m-1783417500,2026-07-07 09:45:00+00:00,2026-07-07 09:35:18.887000+00:00,581.113,single,False,True,,2026-07-07T09:49:06.354Z,-0.29,0.29,0.29,0.42,2026-07-07,17,16-20
btc-updown-5m-1783417800,2026-07-07 09:50:00+00:00,2026-07-07 09:40:09.030000+00:00,590.97,single,True,False,2026-07-07T09:51:05.260Z,,-0.29,0.29,,-0.29,2026-07-07,17,16-20
btc-updown-5m-1783418100,2026-07-07 09:55:00+00:00,2026-07-07 09:45:25.991000+00:00,574.009,paired,True,True,2026-07-07T09:58:23.385Z,2026-07-07T09:58:53.824Z,0.42,0.29,0.29,0.42,2026-07-07,17,16-20
btc-updown-5m-1783418400,2026-07-07 10:00:00+00:00,2026-07-07 09:50:02.428000+00:00,597.572,single,False,True,,2026-07-07T10:01:41.562Z,-0.29,,0.27,-0.27,2026-07-07,17,16-20
btc-updown-5m-1783418700,2026-07-07 10:05:00+00:00,2026-07-07 09:55:02.004000+00:00,597.996,single,True,False,2026-07-07T10:08:33.681Z,,-0.29,0.29,,-0.29,2026-07-07,18,16-20
btc-updown-5m-1783419000,2026-07-07 10:10:00+00:00,2026-07-07 10:00:23.435000+00:00,576.565,single,True,False,2026-07-07T10:10:36.911Z,,-0.29,0.29,,-0.29,2026-07-07,18,16-20
btc-updown-5m-1783419300,2026-07-07 10:15:00+00:00,2026-07-07 10:05:11.554000+00:00,588.446,single,False,True,,2026-07-07T10:15:12.314Z,-0.29,,0.29,-0.29,2026-07-07,18,16-20
btc-updown-5m-1783419600,2026-07-07 10:20:00+00:00,2026-07-07 10:10:03.780000+00:00,596.22,single,True,False,2026-07-07T10:20:43.118Z,,-0.29,0.27,,-0.27,2026-07-07,18,16-20
btc-updown-5m-1783419900,2026-07-07 10:25:00+00:00,2026-07-07 10:15:03.551000+00:00,596.449,paired,True,True,2026-07-07T10:29:33.080Z,2026-07-07T10:26:34.321Z,0.42,0.29,0.29,0.42,2026-07-07,18,16-20
btc-updown-5m-1783420200,2026-07-07 10:30:00+00:00,2026-07-07 10:20:03.791000+00:00,596.209,single,True,False,2026-07-07T10:30:32.518Z,,-0.29,0.25,,-0.25,2026-07-07,18,16-20
btc-updown-5m-1783420500,2026-07-07 10:35:00+00:00,2026-07-07 10:25:07.318000+00:00,592.682,single,False,True,,2026-07-07T10:37:06.980Z,-0.29,,0.29,-0.29,2026-07-07,18,16-20
btc-updown-5m-1783420800,2026-07-07 10:40:00+00:00,2026-07-07 10:30:07.154000+00:00,592.846,none,False,False,,,0.0,,,0.0,2026-07-07,18,16-20
btc-updown-5m-1783421100,2026-07-07 10:45:00+00:00,2026-07-07 10:35:07.150000+00:00,592.85,single,True,False,2026-07-07T10:47:39.629Z,,-0.29,0.29,,-0.29,2026-07-07,18,16-20
btc-updown-5m-1783421400,2026-07-07 10:50:00+00:00,2026-07-07 10:40:07.238000+00:00,592.762,single,False,True,,2026-07-07T10:54:35.668Z,-0.29,,0.29,-0.29,2026-07-07,18,16-20
btc-updown-5m-1783421700,2026-07-07 10:55:00+00:00,2026-07-07 10:45:07.203000+00:00,592.797,paired,True,True,2026-07-07T10:55:36.438Z,2026-07-07T10:59:11.715Z,0.42,0.29,0.26,0.44999999999999996,2026-07-07,18,16-20
btc-updown-5m-1783422000,2026-07-07 11:00:00+00:00,2026-07-07 10:50:07.178000+00:00,592.822,single,True,False,2026-07-07T11:00:08.736Z,,-0.29,0.27,,-0.27,2026-07-07,18,16-20
btc-updown-5m-1783422300,2026-07-07 11:05:00+00:00,2026-07-07 10:55:07.225000+00:00,592.775,none,False,False,,,0.0,,,0.0,2026-07-07,19,16-20
btc-updown-5m-1783422600,2026-07-07 11:10:00+00:00,2026-07-07 11:00:07.176000+00:00,592.824,single,True,False,2026-07-07T11:12:17.488Z,,-0.29,0.24,,-0.24,2026-07-07,19,16-20
btc-updown-5m-1783422900,2026-07-07 11:15:00+00:00,2026-07-07 11:05:07.240000+00:00,592.76,single,False,True,,2026-07-07T11:18:02.344Z,-0.29,,0.29,-0.29,2026-07-07,19,16-20
btc-updown-5m-1783423200,2026-07-07 11:20:00+00:00,2026-07-07 11:10:07.238000+00:00,592.762,single,False,True,,2026-07-07T11:21:53.388Z,-0.29,,0.29,-0.29,2026-07-07,19,16-20
btc-updown-5m-1783423500,2026-07-07 11:25:00+00:00,2026-07-07 11:15:07.224000+00:00,592.776,none,False,False,,,0.0,,,0.0,2026-07-07,19,16-20
btc-updown-5m-1783423800,2026-07-07 11:30:00+00:00,2026-07-07 11:20:07.301000+00:00,592.699,single,True,False,2026-07-07T11:32:37.259Z,,-0.29,0.27,,-0.27,2026-07-07,19,16-20
btc-updown-5m-1783424100,2026-07-07 11:35:00+00:00,2026-07-07 11:25:07.233000+00:00,592.767,single,False,True,,2026-07-07T11:36:06.514Z,-0.29,,0.29,-0.29,2026-07-07,19,16-20
btc-updown-5m-1783424400,2026-07-07 11:40:00+00:00,2026-07-07 11:30:07.293000+00:00,592.707,single,False,True,,2026-07-07T11:42:40.896Z,-0.29,,0.28,-0.28,2026-07-07,19,16-20
btc-updown-5m-1783424700,2026-07-07 11:45:00+00:00,2026-07-07 11:35:07.284000+00:00,592.716,single,False,True,,2026-07-07T11:49:52.265Z,-0.29,,0.001,-0.001,2026-07-07,19,16-20
btc-updown-5m-1783425000,2026-07-07 11:50:00+00:00,2026-07-07 11:40:07.284000+00:00,592.716,single,True,False,2026-07-07T11:51:41.604Z,,-0.29,0.29,,-0.29,2026-07-07,19,16-20
btc-updown-5m-1783425300,2026-07-07 11:55:00+00:00,2026-07-07 11:45:07.297000+00:00,592.703,single,False,True,,2026-07-07T11:55:26.144Z,-0.29,,0.29,-0.29,2026-07-07,19,16-20
btc-updown-5m-1783425600,2026-07-07 12:00:00+00:00,2026-07-07 11:50:07.340000+00:00,592.66,none,False,False,,,0.0,,,0.0,2026-07-07,19,16-20
btc-updown-5m-1783425900,2026-07-07 12:05:00+00:00,2026-07-07 11:55:07.306000+00:00,592.694,none,False,False,,,0.0,,,0.0,2026-07-07,20,20-24
btc-updown-5m-1783426200,2026-07-07 12:10:00+00:00,2026-07-07 12:00:07.325000+00:00,592.675,none,False,False,,,0.0,,,0.0,2026-07-07,20,20-24
btc-updown-5m-1783426500,2026-07-07 12:15:00+00:00,2026-07-07 12:05:07.312000+00:00,592.688,none,False,False,,,0.0,,,0.0,2026-07-07,20,20-24
btc-updown-5m-1783426800,2026-07-07 12:20:00+00:00,2026-07-07 12:10:07.351000+00:00,592.649,none,False,False,,,0.0,,,0.0,2026-07-07,20,20-24
btc-updown-5m-1783427100,2026-07-07 12:25:00+00:00,2026-07-07 12:15:07.365000+00:00,592.635,none,False,False,,,0.0,,,0.0,2026-07-07,20,20-24
btc-updown-5m-1783427400,2026-07-07 12:30:00+00:00,2026-07-07 12:20:07.423000+00:00,592.577,single,True,False,2026-07-07T12:32:17.681Z,,-0.29,0.02,,-0.02,2026-07-07,20,20-24
btc-updown-5m-1783427700,2026-07-07 12:35:00+00:00,2026-07-07 12:25:07.466000+00:00,592.534,single,True,False,2026-07-07T12:35:24.537Z,,-0.29,0.28,,-0.28,2026-07-07,20,20-24
btc-updown-5m-1783428000,2026-07-07 12:40:00+00:00,2026-07-07 12:30:07.456000+00:00,592.544,single,False,True,,2026-07-07T12:40:59.316Z,-0.29,,0.28,-0.28,2026-07-07,20,20-24
btc-updown-5m-1783428300,2026-07-07 12:45:00+00:00,2026-07-07 12:35:07.457000+00:00,592.543,none,False,False,,,0.0,,,0.0,2026-07-07,20,20-24
btc-updown-5m-1783428600,2026-07-07 12:50:00+00:00,2026-07-07 12:40:07.476000+00:00,592.524,single,False,True,,2026-07-07T12:52:17.729Z,-0.29,,0.07,-0.07,2026-07-07,20,20-24
btc-updown-5m-1783428900,2026-07-07 12:55:00+00:00,2026-07-07 12:45:07.464000+00:00,592.536,single,True,False,2026-07-07T12:55:22.836Z,,-0.29,0.29,,-0.29,2026-07-07,20,20-24
btc-updown-5m-1783429200,2026-07-07 13:00:00+00:00,2026-07-07 12:50:07.488000+00:00,592.512,single,True,False,2026-07-07T13:00:33.151Z,,-0.29,0.29,,-0.29,2026-07-07,20,20-24
btc-updown-5m-1783429500,2026-07-07 13:05:00+00:00,2026-07-07 12:55:07.529000+00:00,592.471,none,False,False,,,0.0,,,0.0,2026-07-07,21,20-24
btc-updown-5m-1783429800,2026-07-07 13:10:00+00:00,2026-07-07 13:00:07.493000+00:00,592.507,single,True,False,2026-07-07T13:12:22.183Z,,-0.29,0.13,,-0.13,2026-07-07,21,20-24
btc-updown-5m-1783430100,2026-07-07 13:15:00+00:00,2026-07-07 13:05:07.569000+00:00,592.431,paired,True,True,2026-07-07T13:16:05.860Z,2026-07-07T13:15:33.118Z,0.42,0.27,0.29,0.44,2026-07-07,21,20-24
btc-updown-5m-1783430400,2026-07-07 13:20:00+00:00,2026-07-07 13:10:07.494000+00:00,592.506,single,True,False,2026-07-07T13:21:19.463Z,,-0.29,0.29,,-0.29,2026-07-07,21,20-24
btc-updown-5m-1783430700,2026-07-07 13:25:00+00:00,2026-07-07 13:15:07.576000+00:00,592.424,single,True,False,2026-07-07T13:27:48.501Z,,-0.29,0.29,,-0.29,2026-07-07,21,20-24
btc-updown-5m-1783431000,2026-07-07 13:30:00+00:00,2026-07-07 13:20:07.524000+00:00,592.476,single,False,True,,2026-07-07T13:30:16.083Z,-0.29,,0.28,-0.28,2026-07-07,21,20-24
btc-updown-5m-1783431300,2026-07-07 13:35:00+00:00,2026-07-07 13:25:07.560000+00:00,592.44,none,False,False,,,0.0,,,0.0,2026-07-07,21,20-24
btc-updown-5m-1783431600,2026-07-07 13:40:00+00:00,2026-07-07 13:30:07.601000+00:00,592.399,single,False,True,,2026-07-07T13:42:17.784Z,-0.29,,0.23,-0.23,2026-07-07,21,20-24
btc-updown-5m-1783431900,2026-07-07 13:45:00+00:00,2026-07-07 13:35:07.551000+00:00,592.449,single,False,True,,2026-07-07T13:45:59.698Z,-0.29,,0.28,-0.28,2026-07-07,21,20-24
btc-updown-5m-1783432200,2026-07-07 13:50:00+00:00,2026-07-07 13:40:07.565000+00:00,592.435,single,True,False,2026-07-07T13:51:34.309Z,,-0.29,0.29,,-0.29,2026-07-07,21,20-24
btc-updown-5m-1783432500,2026-07-07 13:55:00+00:00,2026-07-07 13:45:07.594000+00:00,592.406,single,True,False,2026-07-07T13:59:49.003Z,,-0.29,0.01,,-0.01,2026-07-07,21,20-24
btc-updown-5m-1783432800,2026-07-07 14:00:00+00:00,2026-07-07 13:50:07.550000+00:00,592.45,paired,True,True,2026-07-07T14:00:08.946Z,2026-07-07T14:02:57.145Z,0.42,0.29,0.28,0.42999999999999994,2026-07-07,21,20-24
btc-updown-5m-1783433100,2026-07-07 14:05:00+00:00,2026-07-07 13:55:07.589000+00:00,592.411,paired,True,True,2026-07-07T14:08:37.860Z,2026-07-07T14:06:06.471Z,0.42,0.25,0.29,0.46,2026-07-07,22,20-24
btc-updown-5m-1783433400,2026-07-07 14:10:00+00:00,2026-07-07 14:00:07.629000+00:00,592.371,paired,True,True,2026-07-07T14:11:59.054Z,2026-07-07T14:13:29.546Z,0.42,0.29,0.29,0.42,2026-07-07,22,20-24
btc-updown-5m-1783433700,2026-07-07 14:15:00+00:00,2026-07-07 14:05:07.581000+00:00,592.419,single,False,True,,2026-07-07T14:16:06.374Z,-0.29,,0.28,-0.28,2026-07-07,22,20-24
btc-updown-5m-1783434000,2026-07-07 14:20:00+00:00,2026-07-07 14:10:07.565000+00:00,592.435,paired,True,True,2026-07-07T14:21:12.557Z,2026-07-07T14:23:41.813Z,0.42,0.29,0.2,0.51,2026-07-07,22,20-24
btc-updown-5m-1783434300,2026-07-07 14:25:00+00:00,2026-07-07 14:15:07.587000+00:00,592.413,paired,True,True,2026-07-07T14:26:57.389Z,2026-07-07T14:27:42.052Z,0.42,0.26,0.29,0.45,2026-07-07,22,20-24
btc-updown-5m-1783434600,2026-07-07 14:30:00+00:00,2026-07-07 14:20:07.648000+00:00,592.352,paired,True,True,2026-07-07T14:32:08.177Z,2026-07-07T14:31:15.642Z,0.42,0.29,0.29,0.42,2026-07-07,22,20-24
btc-updown-5m-1783434900,2026-07-07 14:35:00+00:00,2026-07-07 14:25:07.584000+00:00,592.416,single,True,False,2026-07-07T14:35:25.779Z,,-0.29,0.29,,-0.29,2026-07-07,22,20-24
btc-updown-5m-1783435200,2026-07-07 14:40:00+00:00,2026-07-07 14:30:07.634000+00:00,592.366,single,False,True,,2026-07-07T14:40:57.517Z,-0.29,,0.28,-0.28,2026-07-07,22,20-24
btc-updown-5m-1783435500,2026-07-07 14:45:00+00:00,2026-07-07 14:35:07.610000+00:00,592.39,single,False,True,,2026-07-07T14:45:22.618Z,-0.29,,0.29,-0.29,2026-07-07,22,20-24
btc-updown-5m-1783435800,2026-07-07 14:50:00+00:00,2026-07-07 14:40:07.652000+00:00,592.348,single,False,True,,2026-07-07T14:51:15.843Z,-0.29,,0.28,-0.28,2026-07-07,22,20-24
btc-updown-5m-1783436100,2026-07-07 14:55:00+00:00,2026-07-07 14:45:07.648000+00:00,592.352,none,False,False,,,0.0,,,0.0,2026-07-07,22,20-24
btc-updown-5m-1783436400,2026-07-07 15:00:00+00:00,2026-07-07 14:50:07.724000+00:00,592.276,none,False,False,,,0.0,,,0.0,2026-07-07,22,20-24
btc-updown-5m-1783436700,2026-07-07 15:05:00+00:00,2026-07-07 14:55:07.653000+00:00,592.347,none,False,False,,,0.0,,,0.0,2026-07-07,23,20-24
btc-updown-5m-1783437000,2026-07-07 15:10:00+00:00,2026-07-07 15:00:07.690000+00:00,592.31,none,False,False,,,0.0,,,0.0,2026-07-07,23,20-24
btc-updown-5m-1783437300,2026-07-07 15:15:00+00:00,2026-07-07 15:05:07.631000+00:00,592.369,none,False,False,,,0.0,,,0.0,2026-07-07,23,20-24
btc-updown-5m-1783437600,2026-07-07 15:20:00+00:00,2026-07-07 15:10:07.630000+00:00,592.37,none,False,False,,,0.0,,,0.0,2026-07-07,23,20-24
btc-updown-5m-1783437900,2026-07-07 15:25:00+00:00,2026-07-07 15:15:07.718000+00:00,592.282,none,False,False,,,0.0,,,0.0,2026-07-07,23,20-24
btc-updown-5m-1783438200,2026-07-07 15:30:00+00:00,2026-07-07 15:20:07.693000+00:00,592.307,single,False,True,,2026-07-07T15:34:58.102Z,-0.29,,0.01,-0.01,2026-07-07,23,20-24
btc-updown-5m-1783438500,2026-07-07 15:35:00+00:00,2026-07-07 15:25:07.680000+00:00,592.32,single,False,True,,2026-07-07T15:36:02.701Z,-0.29,,0.29,-0.29,2026-07-07,23,20-24
btc-updown-5m-1783438800,2026-07-07 15:40:00+00:00,2026-07-07 15:30:07.762000+00:00,592.238,single,True,False,2026-07-07T15:40:13.862Z,,-0.29,0.29,,-0.29,2026-07-07,23,20-24
btc-updown-5m-1783439100,2026-07-07 15:45:00+00:00,2026-07-07 15:35:28.069000+00:00,571.931,single,False,True,,2026-07-07T15:45:06.557Z,-0.29,,0.29,-0.29,2026-07-07,23,20-24
btc-updown-5m-1783439400,2026-07-07 15:50:00+00:00,2026-07-07 15:40:28.015000+00:00,571.985,paired,True,True,2026-07-07T15:54:47.859Z,2026-07-07T15:52:25.485Z,0.42,0.29,0.29,0.42,2026-07-07,23,20-24
btc-updown-5m-1783439700,2026-07-07 15:55:00+00:00,2026-07-07 15:45:28.017000+00:00,571.983,none,False,False,,,0.0,,,0.0,2026-07-07,23,20-24
btc-updown-5m-1783440000,2026-07-07 16:00:00+00:00,2026-07-07 15:50:28.200000+00:00,571.8,none,False,False,,,0.0,,,0.0,2026-07-07,23,20-24
btc-updown-5m-1783440300,2026-07-07 16:05:00+00:00,2026-07-07 15:55:28.080000+00:00,571.92,none,False,False,,,0.0,,,0.0,2026-07-08,0,00-04
btc-updown-5m-1783440600,2026-07-07 16:10:00+00:00,2026-07-07 16:00:28.239000+00:00,571.761,none,False,False,,,0.0,,,0.0,2026-07-08,0,00-04
btc-updown-5m-1783440900,2026-07-07 16:15:00+00:00,2026-07-07 16:05:28.108000+00:00,571.892,none,False,False,,,0.0,,,0.0,2026-07-08,0,00-04
btc-updown-5m-1783441200,2026-07-07 16:20:00+00:00,2026-07-07 16:10:28.121000+00:00,571.879,none,False,False,,,0.0,,,0.0,2026-07-08,0,00-04
btc-updown-5m-1783441500,2026-07-07 16:25:00+00:00,2026-07-07 16:15:28.174000+00:00,571.826,none,False,False,,,0.0,,,0.0,2026-07-08,0,00-04
btc-updown-5m-1783441800,2026-07-07 16:30:00+00:00,2026-07-07 16:20:28.199000+00:00,571.801,none,False,False,,,0.0,,,0.0,2026-07-08,0,00-04
btc-updown-5m-1783442100,2026-07-07 16:35:00+00:00,2026-07-07 16:25:28.295000+00:00,571.705,none,False,False,,,0.0,,,0.0,2026-07-08,0,00-04
btc-updown-5m-1783442400,2026-07-07 16:40:00+00:00,2026-07-07 16:30:28.306000+00:00,571.694,none,False,False,,,0.0,,,0.0,2026-07-08,0,00-04
btc-updown-5m-1783442700,2026-07-07 16:45:00+00:00,2026-07-07 16:35:28.258000+00:00,571.742,none,False,False,,,0.0,,,0.0,2026-07-08,0,00-04
btc-updown-5m-1783443000,2026-07-07 16:50:00+00:00,2026-07-07 16:40:28.275000+00:00,571.725,none,False,False,,,0.0,,,0.0,2026-07-08,0,00-04
btc-updown-5m-1783443300,2026-07-07 16:55:00+00:00,2026-07-07 16:45:28.287000+00:00,571.713,none,False,False,,,0.0,,,0.0,2026-07-08,0,00-04
btc-updown-5m-1783443600,2026-07-07 17:00:00+00:00,2026-07-07 16:50:28.350000+00:00,571.65,none,False,False,,,0.0,,,0.0,2026-07-08,0,00-04
btc-updown-5m-1783443900,2026-07-07 17:05:00+00:00,2026-07-07 16:55:28.365000+00:00,571.635,none,False,False,,,0.0,,,0.0,2026-07-08,1,00-04
btc-updown-5m-1783444200,2026-07-07 17:10:00+00:00,2026-07-07 17:00:28.492000+00:00,571.508,none,False,False,,,0.0,,,0.0,2026-07-08,1,00-04
btc-updown-5m-1783444500,2026-07-07 17:15:00+00:00,2026-07-07 17:05:28.417000+00:00,571.583,none,False,False,,,0.0,,,0.0,2026-07-08,1,00-04
btc-updown-5m-1783444800,2026-07-07 17:20:00+00:00,2026-07-07 17:10:28.416000+00:00,571.584,none,False,False,,,0.0,,,0.0,2026-07-08,1,00-04
btc-updown-5m-1783445100,2026-07-07 17:25:00+00:00,2026-07-07 17:15:28.442000+00:00,571.558,none,False,False,,,0.0,,,0.0,2026-07-08,1,00-04
btc-updown-5m-1783445400,2026-07-07 17:30:00+00:00,2026-07-07 17:20:28.612000+00:00,571.388,none,False,False,,,0.0,,,0.0,2026-07-08,1,00-04
btc-updown-5m-1783445700,2026-07-07 17:35:00+00:00,2026-07-07 17:25:28.463000+00:00,571.537,none,False,False,,,0.0,,,0.0,2026-07-08,1,00-04
btc-updown-5m-1783446000,2026-07-07 17:40:00+00:00,2026-07-07 17:30:28.552000+00:00,571.448,none,False,False,,,0.0,,,0.0,2026-07-08,1,00-04
btc-updown-5m-1783446300,2026-07-07 17:45:00+00:00,2026-07-07 17:35:28.581000+00:00,571.419,none,False,False,,,0.0,,,0.0,2026-07-08,1,00-04
btc-updown-5m-1783446600,2026-07-07 17:50:00+00:00,2026-07-07 17:40:28.564000+00:00,571.436,none,False,False,,,0.0,,,0.0,2026-07-08,1,00-04
btc-updown-5m-1783446900,2026-07-07 17:55:00+00:00,2026-07-07 17:45:28.583000+00:00,571.417,single,True,False,2026-07-07T17:59:47.062Z,,-0.29,0.1,,-0.1,2026-07-08,1,00-04
btc-updown-5m-1783447200,2026-07-07 18:00:00+00:00,2026-07-07 17:50:28.584000+00:00,571.416,single,True,False,2026-07-07T18:00:21.758Z,,-0.29,0.29,,-0.29,2026-07-08,1,00-04
btc-updown-5m-1783447500,2026-07-07 18:05:00+00:00,2026-07-07 17:55:28.620000+00:00,571.38,paired,True,True,2026-07-07T18:07:11.373Z,2026-07-07T18:09:53.316Z,0.42,0.29,0.23,0.48,2026-07-08,2,00-04
btc-updown-5m-1783447800,2026-07-07 18:10:00+00:00,2026-07-07 18:00:28.683000+00:00,571.317,none,False,False,,,0.0,,,0.0,2026-07-08,2,00-04
btc-updown-5m-1783448100,2026-07-07 18:15:00+00:00,2026-07-07 18:05:28.628000+00:00,571.372,none,False,False,,,0.0,,,0.0,2026-07-08,2,00-04
btc-updown-5m-1783448400,2026-07-07 18:20:00+00:00,2026-07-07 18:10:28.627000+00:00,571.373,paired,True,True,2026-07-07T18:24:53.893Z,2026-07-07T18:22:38.876Z,0.42,0.25,0.28,0.47,2026-07-08,2,00-04
btc-updown-5m-1783448700,2026-07-07 18:25:00+00:00,2026-07-07 18:15:28.777000+00:00,571.223,single,True,False,2026-07-07T18:27:39.733Z,,-0.29,0.29,,-0.29,2026-07-08,2,00-04
btc-updown-5m-1783449000,2026-07-07 18:30:00+00:00,2026-07-07 18:20:28.632000+00:00,571.368,paired,True,True,2026-07-07T18:33:42.487Z,2026-07-07T18:34:38.350Z,0.42,0.29,0.29,0.42,2026-07-08,2,00-04
btc-updown-5m-1783449300,2026-07-07 18:35:00+00:00,2026-07-07 18:25:28.722000+00:00,571.278,none,False,False,,,0.0,,,0.0,2026-07-08,2,00-04
btc-updown-5m-1783449600,2026-07-07 18:40:00+00:00,2026-07-07 18:30:28.741000+00:00,571.259,none,False,False,,,0.0,,,0.0,2026-07-08,2,00-04
btc-updown-5m-1783449900,2026-07-07 18:45:00+00:00,2026-07-07 18:35:28.711000+00:00,571.289,single,True,False,2026-07-07T18:49:45.385Z,,-0.29,0.01,,-0.01,2026-07-08,2,00-04
btc-updown-5m-1783450200,2026-07-07 18:50:00+00:00,2026-07-07 18:40:28.703000+00:00,571.297,single,True,False,2026-07-07T18:50:18.558Z,,-0.29,0.28,,-0.28,2026-07-08,2,00-04
btc-updown-5m-1783450500,2026-07-07 18:55:00+00:00,2026-07-07 18:45:28.700000+00:00,571.3,single,True,False,2026-07-07T18:57:18.254Z,,-0.29,0.29,,-0.29,2026-07-08,2,00-04
btc-updown-5m-1783450800,2026-07-07 19:00:00+00:00,2026-07-07 18:50:28.724000+00:00,571.276,paired,True,True,2026-07-07T19:00:20.580Z,2026-07-07T19:02:11.023Z,0.42,0.29,0.29,0.42,2026-07-08,2,00-04
btc-updown-5m-1783451100,2026-07-07 19:05:00+00:00,2026-07-07 18:55:28.748000+00:00,571.252,paired,True,True,2026-07-07T19:07:29.606Z,2026-07-07T19:05:44.164Z,0.42,0.28,0.29,0.43,2026-07-08,3,00-04
btc-updown-5m-1783451400,2026-07-07 19:10:00+00:00,2026-07-07 19:00:28.715000+00:00,571.285,single,True,False,2026-07-07T19:10:59.141Z,,-0.29,0.29,,-0.29,2026-07-08,3,00-04
btc-updown-5m-1783451700,2026-07-07 19:15:00+00:00,2026-07-07 19:05:28.737000+00:00,571.263,none,False,False,,,0.0,,,0.0,2026-07-08,3,00-04
btc-updown-5m-1783452000,2026-07-07 19:20:00+00:00,2026-07-07 19:10:28.990000+00:00,571.01,none,False,False,,,0.0,,,0.0,2026-07-08,3,00-04
btc-updown-5m-1783452300,2026-07-07 19:25:00+00:00,2026-07-07 19:15:28.895000+00:00,571.105,single,False,True,,2026-07-07T19:29:51.624Z,-0.29,,0.02,-0.02,2026-07-08,3,00-04
btc-updown-5m-1783452600,2026-07-07 19:30:00+00:00,2026-07-07 19:20:28.871000+00:00,571.129,single,False,True,,2026-07-07T19:30:13.808Z,-0.29,,0.29,-0.29,2026-07-08,3,00-04
btc-updown-5m-1783452900,2026-07-07 19:35:00+00:00,2026-07-07 19:25:29.097000+00:00,570.903,single,True,False,2026-07-07T19:36:18.191Z,,-0.29,0.29,,-0.29,2026-07-08,3,00-04
btc-updown-5m-1783453200,2026-07-07 19:40:00+00:00,2026-07-07 19:30:29.216000+00:00,570.784,none,False,False,,,0.0,,,0.0,2026-07-08,3,00-04
btc-updown-5m-1783453500,2026-07-07 19:45:00+00:00,2026-07-07 19:35:29.228000+00:00,570.772,single,False,True,,2026-07-07T19:49:53.529Z,-0.29,,0.01,-0.01,2026-07-08,3,00-04
btc-updown-5m-1783453800,2026-07-07 19:50:00+00:00,2026-07-07 19:40:29.319000+00:00,570.681,single,True,False,2026-07-07T19:51:41.856Z,,-0.29,0.29,,-0.29,2026-07-08,3,00-04
btc-updown-5m-1783454100,2026-07-07 19:55:00+00:00,2026-07-07 19:45:29.403000+00:00,570.597,single,True,False,2026-07-07T19:57:04.774Z,,-0.29,0.29,,-0.29,2026-07-08,3,00-04
btc-updown-5m-1783454400,2026-07-07 20:00:00+00:00,2026-07-07 19:50:29.678000+00:00,570.322,single,False,True,,2026-07-07T20:01:25.287Z,-0.29,,0.28,-0.28,2026-07-08,3,00-04
btc-updown-5m-1783454700,2026-07-07 20:05:00+00:00,2026-07-07 19:55:29.676000+00:00,570.324,none,False,False,,,0.0,,,0.0,2026-07-08,4,04-08
btc-updown-5m-1783455000,2026-07-07 20:10:00+00:00,2026-07-07 20:00:29.660000+00:00,570.34,single,False,True,,2026-07-07T20:11:45.585Z,-0.29,,0.29,-0.29,2026-07-08,4,04-08
btc-updown-5m-1783455300,2026-07-07 20:15:00+00:00,2026-07-07 20:05:29.720000+00:00,570.28,paired,True,True,2026-07-07T20:17:40.217Z,2026-07-07T20:16:21.430Z,0.42,0.26,0.29,0.45,2026-07-08,4,04-08
btc-updown-5m-1783455600,2026-07-07 20:20:00+00:00,2026-07-07 20:10:29.883000+00:00,570.117,none,False,False,,,0.0,,,0.0,2026-07-08,4,04-08
btc-updown-5m-1783455900,2026-07-07 20:25:00+00:00,2026-07-07 20:15:29.928000+00:00,570.072,none,False,False,,,0.0,,,0.0,2026-07-08,4,04-08
btc-updown-5m-1783456200,2026-07-07 20:30:00+00:00,2026-07-07 20:20:29.952000+00:00,570.048,single,True,False,2026-07-07T20:33:06.737Z,,-0.29,0.04,,-0.04,2026-07-08,4,04-08
btc-updown-5m-1783456500,2026-07-07 20:35:00+00:00,2026-07-07 20:25:30.087000+00:00,569.913,paired,True,True,2026-07-07T20:39:38.366Z,2026-07-07T20:37:30.716Z,0.42,0.26,0.29,0.45,2026-07-08,4,04-08
btc-updown-5m-1783456800,2026-07-07 20:40:00+00:00,2026-07-07 20:30:00.446000+00:00,599.554,single,False,True,,2026-07-07T20:40:13.047Z,-0.29,,0.29,-0.29,2026-07-08,4,04-08
btc-updown-5m-1783457100,2026-07-07 20:45:00+00:00,2026-07-07 20:35:00.563000+00:00,599.437,single,True,False,2026-07-07T20:46:51.837Z,,-0.29,0.28,,-0.28,2026-07-08,4,04-08
